ratinguser,resort_type,apart_type,ghouse_type,hotels_type,capsule_type,homest_type,camp_type,villas_type,ratingprop,good_label,conve_label,impre_label,superb_label,reviewamount,randomrate,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,cleanaccom,propertyaddress,longitude,latitude,landmarknear,propertyinfo,nameuser,classreviewamount
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,3963,4,5,4,4,5,4,5,1,6,8,12,4,0,"Tower BA Lantai 11, Jl. Braga, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat , Braga, Bandung, Jawa Barat, Indonesia, 40110",-6.9196139,107.6098488,Taman Hutan Raya Juanda,3BR Classic Apartment at Braga City Walk By Travelio,Harlon J.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,3963,4,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Kolonel Masturi KM 4, Lembang , Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8214083,107.6055204,Taman Hutan Raya Juanda,Lembang Asri Resort,Mega N. A. S.,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,3963,5,0,0,0,0,0,0,0,0,0,0,0,1,"LLRE Martadinata St No.100, Citarum, Bandung Wetan, Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9091967,107.6247343,Taman Hutan Raya Juanda,Panen Hotel by Tebu Group,Bahrudin,3000 - 6000
8.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,1,0,1,0,0,3,0,0,2,0,3,3,1,"jl kolonel masturi km4,lembang asri ,nagrak tengah, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.7992762,107.5975954,Sate Building,Syariah Runia Villa,Rizca n. s.,3000 - 6000
10,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,1,0,0,0,0,0,0,0,0,0,0,0,1,"Jln Naripan 31 - 35 Bandung, Braga, Bandung, Jawa Barat, Indonesia, 40110",-6.9196914,107.6118217,Sate Building,The Naripan Hotel by KAGUM Hotels,Indra s.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,1,0,0,0,0,0,0,0,0,0,0,0,1,"JL. Raya Soreang, Km. 15, 5, Cingcin, Soreang, Cingcin, Kec. Soreang, Bandung, Jawa Barat 40921, Soreang, Bandung, Jawa Barat, Indonesia, 40920",-7.0209192,107.5389238,Geological Museum,Hotel Antik 2,Rinnie I.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,1,0,1,0,0,1,0,1,1,1,1,0,1,"Jalan Raya Cikole KM 22, Lembang, Lembang, Bandung, Jawa Barat, Indonesia",-6.788926,107.641402,Geological Museum,Sindang Reret Cikole,Reni F.,3000 - 6000
9.4,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,2,0,0,2,0,0,0,0,0,2,0,-2,1,"Jalan WR. SUPRATMAN No. 66 - 68, Cibeunying, Bandung, Jawa Barat, Indonesia, 40112",-6.9049088,107.6291232,Sate Building,Mercure Bandung Nexa Supratman,Agnes,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,3,0,0,0,0,0,0,0,0,0,0,0,1,"jl. dago 462 E - F, Dago Atas, Bandung, Jawa Barat, Indonesia, 40134",-6.8675192,107.6208951,Sate Building,The Regia Dago,A. ARIF A.,3000 - 6000
6,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,3,1,0,0,0,1,1,0,1,1,3,2,0,"Jl. Cihampelas No.184, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131",-6.893387,107.6044697,Geological Museum,Serela Merdeka by KAGUM Hotels,R Eldian P.,3000 - 6000
6,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,4,0,0,0,0,0,0,0,0,0,0,0,1,"Jl. Sersan Bajuri kompleks Graha Puspa Cihideung Lembang, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8263651,107.5972167,Sate Building,Sapulidi Resort Bandung,Melisa G.,3000 - 6000
9.4,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,4,0,0,0,0,0,0,0,0,0,0,0,1,"Jl. Surya Kencana No.11A, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132",-6.8924813,107.6140643,Sate Building,Surya Kencana Boutique Guest House,Etza I. F.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,4,1,1,0,0,3,0,1,2,1,4,3,1,"Jl. Sumatera No. 51 Bandung, Merdeka, Bandung, Jawa Barat, Indonesia, 40105",-6.9094488,107.6118074,Sate Building,Aryaduta Bandung,Yessica,3000 - 6000
6,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,4,0,2,0,0,3,0,0,4,0,4,4,1,"Jalan Saninten No 65 Bandung, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9057647,107.6273261,Sate Building,Saninten Inn,Rr Dela,3000 - 6000
6,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,4,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Kolonel Masturi Km.4 Lembang Asri, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8214083,107.6055204,Geological Museum,Runia Lembang,Richard H.,3000 - 6000
9.4,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,4,0,3,0,0,5,0,1,5,0,6,6,1,"jl kolonel masturi km4,lembang asri ,nagrak tengah, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.7992762,107.5975954,Geological Museum,Syariah Runia Villa,Dyah A.,3000 - 6000
8.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,4,0,0,0,0,0,0,0,0,0,0,0,1,"Ranca Upas Camping Ground, Patengan, Bandung, West Java, Indonesia, Ciwidey, Bandung, Jawa Barat, Indonesia, 40973",-7.1411016,107.3956986,Geological Museum,Bobocabin Ranca Upas,afifah s.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,4,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Cimanuk No. 15, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9043514,107.620746,Geological Museum,Amaris Hotel Cimanuk,Devi D. W.,3000 - 6000
9.1,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,4,0,0,0,0,0,0,0,0,0,0,0,1,"Jl. Raya Lembang Asri No. 115 Lembang , Lembang, Bandung, Jawa Barat, Indonesia, 40264",-6.7947958,107.5996385,Geological Museum,Alessandra Private Villa Syariah,Ricky E. I.,3000 - 6000
10,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,4,0,2,0,0,3,0,1,4,0,3,3,1,"Jl Raya Lembang 227, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8122314,107.6158244,Geological Museum,Pesona Bamboe Lembang,Gita A. F.,3000 - 6000
9.1,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,5,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Kolonel Masturi Km.4 Lembang Asri, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8214083,107.6055204,Sate Building,Runia Lembang,faerus,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,5,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Kolonel Masturi KM 4, Lembang , Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8293023,107.5542432,Sate Building,Lembang Asri Resort,Halimah A. P.,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.6,0,0,1,0,4187,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Raya Pangalengan km 31.2, Kampung Cihideung, Desa Tribakti Mulya, Kecamatan Pangalengan, Kabupaten Bandung, Jawa Barat., Pangalengan, Bandung, Jawa Barat, Indonesia, 40377",-7.1309973,107.5608312,Geological Museum,Kia Ora Lodge,Prasetyo L.,3000 - 6000
9.1,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,1,0,0,0,0,0,0,0,0,0,0,0,1,"JL. L.L.R.E Martadinata No.62, Riau, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9063202,107.6202605,Geological Museum,Tebu Hotel Bandung,Lestari,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,1,0,0,0,0,0,0,0,0,0,0,0,1,"Jl Raya Lembang 227, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8122314,107.6158244,Geological Museum,Pesona Bamboe Lembang,ROHMAD N. A.,3000 - 6000
9.1,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,3,0,0,0,0,0,0,0,0,0,0,0,1,"Jl. Bukit Pakar Timur IV No. 88 Dago Pakar , Dago Atas, Bandung, Jawa Barat, Indonesia, 40141",-6.8617564,107.6355892,Sate Building,Dago Highland Resort,ade r.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,3,1,0,0,0,2,0,0,4,1,6,5,1,"Jl. Bukit Pakar Timur IV No. 88 Dago Pakar , Dago Atas, Bandung, Jawa Barat, Indonesia, 40141",-6.8617564,107.6355892,Sate Building,Dago Highland Resort,Upik I.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,3,0,1,0,0,1,0,0,1,0,2,2,1,"Jl. Raya Ciwidey - Patengan KM.38, Alamendah, Kec. Rancabali, Kabupaten Bandung, Ciwidey, Bandung, Jawa Barat, Indonesia, 40972",-7.1328052,107.4117789,Sate Building,OYO 2157 Pondok Gembyang Ciwidey,Faturahman a. a.,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,3,0,1,0,0,1,0,0,1,2,1,-1,1,"Jalan Dipatiukur No 72 - 74, Dago, Bandung, Jawa Barat, Indonesia, 40122",-6.8895435,107.6164508,Sate Building,Hotel Neo Dipatiukur by ASTON,Nadya A. P.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,3,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Ranca kendal Raya No 175 Rt 05 Rw 01 Bandung, Dago Atas, Bandung, Jawa Barat, Indonesia, 40190",-6.872684,107.6278651,Geological Museum,Zeva Villa Dago,Derisma,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,3,0,2,0,0,2,0,0,1,0,3,3,1,"Jalan Citarum No. 16, Riau Street, Bandung, Jawa Barat, Indonesia",-6.9044631,107.6231043,Geological Museum,Citarum Hotel,Allawiyah N.,3000 - 6000
9.4,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,3,0,3,0,0,5,1,0,6,0,6,6,1,"Stadion Siliwangi, Jalan Lombok, Citarum, Jawa Barat, 40113, Indonesia, Bandung, Sumurbandung, Bandung, Jawa Barat, Indonesia, 40112",-6.91056,107.6186236,Geological Museum,OYO 90479 The Ethnic Hotel Bandung (all Suites),Amelya P. K.,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,4,0,0,0,1,0,1,0,0,1,0,-1,0,"Jalan Bukit Pakar Timur IV No. 8 Dago, Dago Atas, Bandung, Jawa Barat, Indonesia, 40187",-6.8620582,107.6341793,Sate Building,Le Vallon Hotel,Zatu S. B.,3000 - 6000
9.4,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,4,0,1,0,0,1,0,1,1,0,1,1,0,"Jl. Sultan Tirtayasa No. 5, Dago, Bandung, Jawa Barat, Indonesia, 40114",-6.9023519,107.6124921,Sate Building,M Premiere Hotel Dago,Hissa N. I.,3000 - 6000
6,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,4,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Raya Lembang No.224 Lembang, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8132787,107.6155207,Geological Museum,Hotel Bumi Makmur Indah Lembang,R Rifqi R. P.,3000 - 6000
10,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,4,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Tangkuban Perahu No.156, Cibogo,Lembang, Lembang, Bandung, Jawa Barat, Indonesia",-6.8091341,107.6463993,Geological Museum,Villa Rasberry Garden,Hendra y.,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,4,0,1,0,0,3,0,1,3,0,4,4,1,"Jl. Kolonel Masturi Km. 9 Parongpong Cisarua Lembang, Parongpong, Bandung, Jawa Barat, Indonesia, 40558",-6.8028641,107.5829828,Geological Museum,Maple House Hotel Lembang @ Villa Istana Bunga,ADI N.,3000 - 6000
6,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,5,0,2,0,0,1,0,0,1,0,4,4,0,"Jalan Ir. H. Juanda No. 33, Dago, Bandung, Jawa Barat, Indonesia, 40106",-6.9041809,107.6103882,Sate Building,Courtyard by Marriott Bandung Dago,Stefanus J. T.,3000 - 6000
6.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Cilamaya No 1, Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9032993,107.6166768,Sate Building,Hotel Bumi Asih Gedung Sate Bandung,Darwin D.,3000 - 6000
10,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,5,1,0,0,0,1,0,0,1,0,1,1,0,"Jl. Ir. H. Juanda No. 311, Dago Atas, Bandung, Jawa Barat, Indonesia, 40134",-6.8769653,107.6168811,Sate Building,Bukit Dago Hotel,Irawan S.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Raya Cikole KM 22, Lembang, Lembang, Bandung, Jawa Barat, Indonesia",-6.788926,107.641402,Sate Building,Sindang Reret Cikole,Djalaludin D.,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,5,0,0,0,0,1,0,0,1,0,3,3,0,"Jalan Bukit Pakar Timur IV No. 8 Dago, Dago Atas, Bandung, Jawa Barat, Indonesia, 40187",-6.8620582,107.6341793,Geological Museum,Le Vallon Hotel,Istiqomah E. D.,3000 - 6000
6.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4208,5,0,1,0,0,1,0,1,1,0,1,1,0,"Jl. Braga 99 - 101 Bandung 40111, West Java, Indonesia, Braga, Bandung, Jawa Barat, Indonesia, 40110",-6.9170825,107.6089854,Geological Museum,Grand Dafam Braga Bandung,Cindy G.,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,1,0,0,0,0,0,0,0,0,0,0,0,1,"Jl. Surya Kencana No.11A, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132",-6.8924813,107.6140643,Geological Museum,Serela Merdeka by KAGUM Hotels,ERBI,3000 - 6000
9.1,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,2,3,0,3,2,0,3,1,0,3,0,-3,1,"Jl. Gambung, Km. 6, Pasir jambu, Ciwidey, Bandung, Pasirjambu, Bandung, Jawa Barat, Indonesia, 40971",-7.1308521,107.5134355,Sate Building,Argapuri Resort,Eka W.,3000 - 6000
9.1,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,2,0,0,0,0,0,0,0,0,0,0,0,1,"Parkir Barat Wisata Sari Ater, Ciater, Jawa Barat, Lembang, Ciater, Bandung, Indonesia, 41279",-6.7398681,107.6532326,Geological Museum,DGYP 5 Ciater,Tarida D. D.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,2,0,2,0,0,2,0,0,1,0,2,2,1,"Jl. Kolonel Masturi No.166, Sukajaya, Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8046433,107.592529,Geological Museum,Lembur Incu Syariah Villa,TRI I. P.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,3,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Manoko No. 28, RT. 02 / RW. 08, Desa Cikahuripan, Kampung Cisaroni, Kel. Cikahuripan, Lembang, Lembang, Bandung, Jawa Barat, Indonesia",-6.8049347,107.6090419,Sate Building,Bukit Cikahuripan Resort,Yuliana M. P.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,3,0,0,0,0,1,0,0,1,0,4,4,1,"Dago Giri 168, Kabupaten Bandung Barat-Jawa Barat, Dago Atas, Bandung, Jawa Barat, Indonesia, 40158",-6.8482536,107.6267538,Sate Building,Mandevilla,Eyrald E. T.,3000 - 6000
9.1,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,3,0,0,0,0,1,0,0,1,0,2,2,0,"Jl. Raya Ciater, Palasari, Ciater, Kabupaten Subang, , Lembang, Ciater, Bandung, Indonesia, 41280",-6.7267606,107.6556074,Geological Museum,Lembah Sarimas Resort Hotel Ciater,Isna D. W.,3000 - 6000
10,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,3,0,0,0,0,0,0,0,0,0,0,0,0,"Jl Kolonel Masturi km 9, Lembang, Parongpong, Bandung, Jawa Barat, Indonesia, 40558",-6.8028641,107.5829828,Geological Museum,Villa Istana Bunga - Alium,Iin L.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,4,0,2,1,0,4,0,2,5,2,6,4,1,"Jl. Raya Soreang No. 6, Pamekaran, Soreang, Soreang, Bandung, Jawa Barat, Indonesia, 40911",-7.0262152,107.5249439,Sate Building,Grand Sunshine Resort and Convention,Gian A.,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,4,0,0,0,0,1,0,0,0,0,1,1,1,"Bukit Pakar Golf 3, Kav 50. Golf Island Residence Resor Dago Pakar, Dago, Bandung, Jawa Barat, Indonesia, 40197",-6.8675325,107.6352826,Sate Building,Roemah Asri Villa - Resort Dago Pakar,Gilang M. K.,3000 - 6000
10,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,4,1,1,0,0,1,0,0,1,0,1,1,1,"Jl. Hayam Wuruk No.24, Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.903869,107.6191507,Sate Building,Rumah Cimandiri,Dadan G.,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,4,0,0,0,0,0,0,0,0,0,0,0,1,"Jl. Ir. H.Djuanda No.392, Dago Atas, Bandung, Jawa Barat, Indonesia, 40135",-6.8737816,107.6195669,Sate Building,The Silk At Dago By Kazeem,Neng I. M.,3000 - 6000
10,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,4,0,0,0,0,1,1,0,1,0,2,2,1,"Jl. Ir. H. Juanda No.92, Desa Ciburial, Kec. Cimenyan, Dago Atas, Bandung, Jawa Barat, Indonesia, 40135",-6.8648568,107.626441,Sate Building,Creative Restart Hotel (CARTEL) by Damn I Love Indonesia,Dicky F.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,4,0,2,0,1,0,2,2,4,2,3,1,1,"Jl. Raya Ciater, Palasari, Ciater, Kabupaten Subang, , Lembang, Ciater, Bandung, Indonesia, 41280",-6.7267606,107.6556074,Geological Museum,Lembah Sarimas Resort Hotel Ciater,Zulaefa V. S.,3000 - 6000
9.1,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,5,0,3,1,1,3,0,0,2,3,6,3,0,"Jalan Cisurian No.57 Rt.01 Rw. 01,Desa Cigugur Girang Parongpong, Parongpong, Bandung, Jawa Barat, Indonesia",-6.8235206,107.5889804,Sate Building,Villa Manis Lembang,Tuti N.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,5,2,1,1,1,3,1,0,2,2,4,2,0,"Jalan Soreang - Ciwidey, Km. 25, Ciwidey, Pasirjambu, Bandung, Jawa Barat, Indonesia, 40971",-7.0334665,107.5032943,Sate Building,DRIAM RIVERSIDE,Winta W. Y.,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Dago pakar Permai II no.53B Resort Dago Pakar, Dago Atas, Bandung, Jawa Barat, Indonesia, 40198",-6.8660319,107.635536,Geological Museum,7 BR Hill View Villa with a private pool 1,Reza S. A.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,5,2,2,1,2,1,1,1,2,2,5,3,0,"Jalan Resor Dago Pakar Raya 2B,Resor Dago Pakar, Dago, Bandung, Jawa Barat, Indonesia, 40197",-6.9174639,107.6191228,Geological Museum,InterContinental Hotels BANDUNG DAGO PAKAR,Erike A. S.,3000 - 6000
10,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,5,0,0,0,0,0,0,0,0,1,0,-1,0,"Jalan Truno Joyo No. 19 , Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9033484,107.6131333,Geological Museum,Hay Bandung,Marshely R. P.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.8,0,0,1,0,4235,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Dipatiukur No 72 - 74, Dago, Bandung, Jawa Barat, Indonesia, 40122",-6.8895435,107.6164508,Geological Museum,Hotel Neo Dipatiukur by ASTON,Mohammad A. F.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,1,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Ir. Haji Juanda No.129, Dago, Dago, Bandung, Jawa Barat, Indonesia, 40122",-6.8912262,107.6127002,Geological Museum,Geulis Boutique Hotel & Cafe,Yoyo I.,3000 - 6000
4.8,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,1,0,0,0,0,1,0,0,1,1,3,2,1,"Jalan Dago Pakar Permai 2 No. 53E, Resor Dago Pakar, Dago Atas, Bandung, Jawa Barat, Indonesia",-6.8660978,107.6358543,Geological Museum,6 BR Hill View Villa with a private pool 1,Febby S.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,1,0,0,0,0,1,0,1,1,0,3,3,1,"Jl. Raya Lembang No. 272, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.811868,107.616338,Geological Museum,Grand Hotel Lembang,Dimas D. A.,3000 - 6000
6.2,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,3,1,1,1,1,1,1,0,1,1,1,0,1,"Jl. Kol. Masturi No. 249 KM 11 Kab. Bandung Barat, Parongpong, Bandung, Jawa Barat, Indonesia, 40598",-6.8040778,107.5853509,Sate Building,Villa Kupu Kupu,Dwy R.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,3,1,0,1,0,0,1,0,1,1,3,2,1,"Jalan Flores No. 7, Sumurbandung, Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9080875,107.6179482,Sate Building,Flores Gallery Hotel,Siti A. F.,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,3,2,3,4,2,2,2,1,2,5,3,-2,1,"Jalan Tangkuban Perahu No.68,Cibogo,Lembang, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8102923,107.6269886,Geological Museum,Villa Naisha Lembang,Rahel,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,3,0,0,0,0,0,0,0,0,0,0,0,1,"Jl. Sultan Tirtayasa No. 5, Dago, Bandung, Jawa Barat, Indonesia, 40114",-6.9023519,107.6124921,Geological Museum,M Premiere Hotel Dago,Henry A. B.,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,4,0,0,0,0,0,0,0,0,0,0,0,0,"Cikahuripan, Lembang, Kabupaten Bandung Barat, Jawa Barat , Lembang, Bandung, Jawa Barat, Indonesia, 40391",-6.7917983,107.612654,Sate Building,Vila De Pabrik Lembang,,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,4,0,0,2,1,0,1,1,0,3,1,-2,0,"Jl. LL.RE.Martadinata No. 15, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9066182,107.6118679,Sate Building,Anggrek Shopping Hotel,Agnes L. S.,3000 - 6000
9.4,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,4,0,2,0,0,2,0,1,3,0,3,3,0,"Jalan Tangkuban Perahu KM.28 No.147, Lembang - Cikole , Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.7826798,107.6503646,Sate Building,Cikole Jayagiri Hotel & Resort - Lembang,Hapid J.,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,4,0,0,0,0,0,0,0,0,0,0,0,0,"Jl Diponegoro No 27, Citarum, Bandung Wetan, Cibeunying, Bandung, Jawa Barat, Indonesia",-6.9006712,107.6174754,Sate Building,ibis Styles Bandung Grand Central,Gregorius A. O. B.,3000 - 6000
5.9,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,4,1,0,1,0,0,0,0,0,2,0,-2,0,"Jalan Mundinglaya No.2 Sukasari,Cikapayang, Dago, Bandung, Jawa Barat, Indonesia, 40122",-6.8980407,107.6105963,Sate Building,Sapadia Guest House Bandung,Khalifah A.,3000 - 6000
8.5,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,4,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Tangkuban Perahu No 29, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8105882,107.6244453,Sate Building,Hotel & Banquet Panorama Lembang,Aditya H.,3000 - 6000
9.4,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,4,1,1,1,0,1,0,1,1,2,1,-1,1,"Jalan Seskoau No.1, Lembang, Lembang, Bandung, Jawa Barat, Indonesia, 40790",-6.8166601,107.6253807,Geological Museum,Sandalwood Boutique Hotel,Guest-45qmj2,3000 - 6000
6.2,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,4,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Seskoau No.1, Lembang, Lembang, Bandung, Jawa Barat, Indonesia, 40790",-6.8166601,107.6253807,Geological Museum,Sandalwood Boutique Hotel,Andrew T.,3000 - 6000
4.8,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,5,2,1,1,0,3,0,1,3,2,5,3,0,"Dusun Cigeureung, Desa Cicadas, Kec. Sagala Herang, Lembang, Ciater, Bandung, Indonesia, 41281",-6.7152382,107.6407344,Sate Building,Tea Garden Resort,Ernawati,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,5,0,0,0,0,0,0,0,0,0,0,0,1,"Jalan Krisan No.1,RT 03 RW 010, Kavling Stroberi, Terusan Sersan Bajuri, Cihideung, Parongpong, Lembang, Bandung, Jawa Barat, Indonesia, 40558",-6.8122843,107.596327,Sate Building,Notes from the Mountains,Theresia S.,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jl.Sentra Dago Pakar Raya, Perumahan Dago Resort, Bandung, Dago Atas, Bandung, Jawa Barat, Indonesia, 40198",-6.8675325,107.6352826,Geological Museum,2BR Marbella Suite Apartment,Achmad F.,3000 - 6000
9.7,0,0,0,1,0,0,0,0,8.4,0,0,1,0,4307,5,0,0,0,0,0,0,0,0,0,0,0,0,"Jalan Holtikultura No. 88 Lembang, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8167468,107.6098218,Geological Museum,SanGria Resort & Spa,Risman H.,3000 - 6000
